nodes._id,"Coalesce(r.target_Position,Type(r))",target._id
188906730132,SAME_AS,190603220076
190603200076,esposa,190603230076
188906740132,SAME_AS,190603230076
190603200076,nebot,190603240076
188921080438,SAME_AS,190603250077
190603250077,esposa,190603260077
190603250077,filla,190603270077
190603250077,filla,190603280077
188912820261,SAME_AS,190603290078
190603290078,esposa,190603300078
188912830261,SAME_AS,190603300078
188915570324,SAME_AS,190603310079
188915580324,SAME_AS,190603320079
190603310079,esposa,190603320079
188915620324,SAME_AS,190603330079
190603310079,filla,190603330079
188915590324,SAME_AS,190603340079
190603310079,fill,190603340079
188919810409,SAME_AS,190603350079
190603310079,jove,190603350079
190603310079,neta,190603360079
190603310079,neta,190603370079
188924630512,SAME_AS,190603380080
188924640512,SAME_AS,190603390080
190603380080,esposa,190603390080
188924650512,SAME_AS,190603400080
190603380080,fill,190603400080
190603380080,dispeser,190603410080
188900600013,SAME_AS,190603420081
188900610013,SAME_AS,190603430081
190603420081,esposa,190603430081
188900590013,SAME_AS,190603440081
190603420081,mare,190603440081
190603420081,fill,190603450081
190603420081,fill,190603460081
190603420081,fill,190603470081
190603420081,fill,190603480081
190603420081,fill,190603490081
188906640132,SAME_AS,190603500082
188906650132,SAME_AS,190603510082
190603500082,esposa,190603510082
190603500082,filla,190603520082
188906660132,SAME_AS,190603520082
190603500082,filla,190603530082
190603500082,fill,190603540082
190603550083,esposa,190603560083
190603550083,filla,190603570083
190603550083,fill,190603580083
190603550083,fill,190603590083
188917460362,SAME_AS,190603600084
188926560551,SAME_AS,190603610084
190603600084,esposa,190603610084
190603600084,filla,190603620084
190603600084,filla,190603630084
190603640085,esposa,190603650085
190603640085,tieta,190603660085
188902030039,SAME_AS,190603670086
190603670086,esposa,190603680086
188901390029,SAME_AS,190603680086
190603670086,fill,190603690086
188902010039,SAME_AS,190603700087
190603700087,esposa,190603710087
190603700087,fill,190603720087
188916600342,SAME_AS,190603730088
188921260441,SAME_AS,190603740088
190603730088,esposa,190603740088
190603730088,filla,190603750088
188926660553,SAME_AS,190603770089
190603760089,esposa,190603770089
190603760089,filla,190603780089
188926680553,SAME_AS,190603780089
190603760089,filla,190603790089
188926690553,SAME_AS,190603790089
190603760089,filla,190603800089
188926700553,SAME_AS,190603800089
190603760089,fill,190603810089
188901330029,SAME_AS,190603820090
188901340029,SAME_AS,190603830090
190603820090,esposa,190603830090
190603820090,fill,190603840090
190603820090,filla,190603850090
188901400029,SAME_AS,190603850090
188907000139,SAME_AS,190603860091
188907010139,SAME_AS,190603870091
190603860091,esposa,190603870091
190603860091,fill,190603880091
188907020139,SAME_AS,190603880091
190603860091,fill,190603890091
190603860091,fill,190603900091
190603860091,filla,190603910091
188907040139,SAME_AS,190603920091
190603860091,sogre,190603920091
188900530011,SAME_AS,190603930092
190603930092,esposa,190603940092
190603930092,fill,190603950092
188900550011,SAME_AS,190603950092
190603930092,fill,190603960092
190603930092,filla,190603970092
190603930092,fill,190603980092
190603990093,esposa,190604000093
190603990093,filla,190604010093
188900860019,SAME_AS,190604020094
188900870019,SAME_AS,190604030094
190604020094,esposa,190604030094
190604020094,fill,190604040094
188900880019,SAME_AS,190604040094
190604020094,filla,190604050094
188900890019,SAME_AS,190604050094
190604020094,fill,190604060094
190604020094,filla,190604070094
190604020094,filla,190604080094
190604020094,filla,190604090094
188900960021,SAME_AS,190604100095
188900970021,SAME_AS,190604110095
190604100095,esposa,190604110095
188900980022,SAME_AS,190604120096
190604120096,esposa,190604130096
188907170141,SAME_AS,190604150097
190604140097,esposa,190604150097
190604140097,fill,190604160097
188901020022,SAME_AS,190604160097
190604140097,filla,190604170097
188901030022,SAME_AS,190604170097
188901050023,SAME_AS,190604180098
188901060024,SAME_AS,190604190099
188901070024,SAME_AS,190604200099
190604190099,esposa,190604200099
188901080024,SAME_AS,190604210099
190604190099,fill,190604210099
190604190099,fill,190604220099
188901100024,SAME_AS,190604220099
190604190099,filla,190604230099
190604250101,esposa,190604260101
190604250101,fill,190604270101
190604250101,filla,190604280101
188901260026,SAME_AS,190604290102
190604290102,esposa,190604300102
190604290102,servents,190604310102
188901290027,SAME_AS,190604320103
190604320103,esposa,190604330103
188901300027,SAME_AS,190604330103
188901370029,SAME_AS,190604350104
190604340104,esposa,190604350104
190604360105,fill,190604370105
190604360105,jove,190604380105
188906450128,SAME_AS,190604400106
190604390106,esposa,190604400106
190604390106,fill,190604410106
190604390106,filla,190604420106
188901470030,SAME_AS,190604430107
188901460030,SAME_AS,190604440107
190604430107,esposa,190604440107
188901450030,SAME_AS,190604450107
190604430107,cunyada,190604450107
190604430107,fill,190604460107
190604430107,fill,190604470107
188901550032,SAME_AS,190604480108
188901560032,SAME_AS,190604490108
190604480108,esposa,190604490108
190604480108,filla,190604500108
188901570032,SAME_AS,190604500108
190604480108,filla,190604510108
188901580032,SAME_AS,190604510108
188917640364,SAME_AS,190604520109
188925800537,SAME_AS,190604530109
190604520109,esposa,190604530109
190604520109,filla,190604540109
190604520109,filla,190604550109
190604520109,filla,190604560109
190604520109,filla,190604570109
190604520109,filla,190604580109
190604520109,filla,190604590109
190604520109,filla,190604600109
190604610110,esposa,190604620110
190604610110,pare,190604630110
190604610110,mare,190604640110
190604610110,fill,190604650110
190604610110,servents,190604660110
190604670111,fill,190604680111
188907600151,SAME_AS,190604690112
190604690112,esposa,190604700112
190604690112,fill,190604710112
190604690112,fill,190604720112
188928650592,SAME_AS,190604740113
190604730113,esposa,190604740113
188928640592,SAME_AS,190604750113
190604730113,germa,190604750113
190604730113,filla,190604760113
188901840037,SAME_AS,190604770114
188901850037,SAME_AS,190604780114
190604770114,fill,190604780114
190604770114,jove,190604790114
188901860037,SAME_AS,190604790114
190604770114,net,190604800114
188901870037,SAME_AS,190604800114
190604770114,net,190604810114
190604770114,neta,190604820114
190604770114,neta,190604830114
190604770114,neta,190604840114
190604850115,esposa,190604860115
190604870116,esposa,190604880116
190604870116,fill,190604890116
188920010414,SAME_AS,190604900117
188926060542,SAME_AS,190604910117
190604900117,esposa,190604910117
190604900117,filla,190604920117
190604900117,fill,190604930117
188919990414,SAME_AS,190604940117
190604900117,mare,190604940117
188921350443,SAME_AS,190604950117
190604900117,tieta,190604950117
188901990039,SAME_AS,190604960118
188902000039,SAME_AS,190604970118
190604960118,esposa,190604970118
188902060040,SAME_AS,190604980119
190604980119,esposa,190604990119
188902070040,SAME_AS,190604990119
190604980119,fill,190605000119
188902080040,SAME_AS,190605000119
190604980119,fill,190605010119
188902090040,SAME_AS,190605010119
190605020120,esposa,190605030120
190605020120,fill,190605040120
190605020120,fill,190605050120
188911230222,SAME_AS,190605060120
190605020120,jove,190605060120
190605020120,net,190605070120
188901810036,SAME_AS,190605080121
190605080121,fill,190605090121
190605080121,filla,190605100121
190605080121,fill,190605110121
190605080121,cunyada,190605120121
188902160042,SAME_AS,190605120121
190605080121,cunyat,190605130121
188902170042,SAME_AS,190605130121
190605080121,germa,190605140121
188925810537,SAME_AS,190605150122
190605150122,esposa,190605160122
190605150122,fill,190605170122
190605150122,fill,190605180122
190605150122,fill,190605190122
190605150122,filla,190605200122
190605150122,filla,190605210122
190605150122,filla,190605220122
190605230123,esposa,190605240123
188925820537,SAME_AS,190605260124
190605250124,fill,190605260124
188925830537,SAME_AS,190605270124
190605250124,fill,190605270124
190605280125,filla,190605290125
190605280125,fill,190605300125
190605310126,esposa,190605320126
190605310126,filla,190605330126
190605340127,esposa,190605350127
190605340127,fill,190605360127
188903860080,SAME_AS,190605380128
190605370128,esposa,190605380128
190605370128,fill,190605390128
190605370128,fill,190605400128
188922770476,SAME_AS,190605410129
190605410129,esposa,190605420129
188900810018,SAME_AS,190605420129
190605410129,fill,190605430129
190605410129,fill,190605440129
190605410129,fill,190605450129
190605410129,filla,190605460129
188916780346,SAME_AS,190605470130
190605470130,esposa,190605480130
188908230161,SAME_AS,190605480130
190605470130,filla,190605490130
188916770346,SAME_AS,190605500130
190605470130,mare,190605500130
190605470130,servents,190605510130
190605520131,esposa,190605530131
190605520131,filla,190605540131
190605520131,fill,190605550131
190605560132,esposa,190605570132
190605560132,filla,190605580132
190605560132,fill,190605590132
188902540050,SAME_AS,190605600133
190605600133,filla,190605610133
188902570050,SAME_AS,190605610133
190605620134,esposa,190605630134
190605620134,fill,190605640134
190605650135,fill,190605660135
190605650135,filla,190605670135
190605650135,filla,190605680135
190605700137,esposa,190605710137
190605700137,fill,190605720137
190605700137,fill,190605730137
190605700137,filla,190605740137
190605700137,filla,190605750137
190605700137,servents,190605760137
190605770138,esposa,190605780138
190605790139,filla,190605800139
190605810140,esposa,190605820140
190605830141,esposa,190605840141
188919030392,SAME_AS,190605840141
190605830141,fill,190605850141
190605830141,germana,190605860141
188913100268,SAME_AS,190605870142
188913110268,SAME_AS,190605880142
190605870142,filla,190605880142
188928300585,SAME_AS,190605890143
190605890143,esposa,190605900143
190605890143,fill,190605910143
188928370585,SAME_AS,190605910143
190605890143,filla,190605920143
190605890143,fill,190605930143
190605940144,esposa,190605950144
190605940144,fill,190605960144
190605940144,filla,190605970144
190605940144,filla,190605980144
190605990145,esposa,190606000145
190605990145,fill,190606010145
190605990145,fill,190606020145
190605990145,filla,190606030145
188902700054,SAME_AS,190606040146
188902710054,SAME_AS,190606050146
190606040146,esposa,190606050146
190606040146,fill,190606060146
190606040146,fill,190606070146
188902730054,SAME_AS,190606070146
190606040146,filla,190606080146
190606040146,filla,190606090146
190606040146,filla,190606100146
190606110147,esposa,190606120147
190606110147,fill,190606130147
190606110147,fill,190606140147
190606110147,filla,190606150147
190606110147,filla,190606160147
190606170148,esposa,190606180148
190606170148,fill,190606190148
188902850058,SAME_AS,190606200149
188904140085,SAME_AS,190606210150
188903220065,SAME_AS,190606220150
190606210150,esposa,190606220150
190606210150,filla,190606230150
188902890060,SAME_AS,190606240151
188902900060,SAME_AS,190606250151
190606240151,esposa,190606250151
188908600170,SAME_AS,190606270152
190606260152,esposa,190606270152
190606260152,fill,190606280152
188908620170,SAME_AS,190606280152
190606260152,fill,190606290152
188908610170,SAME_AS,190606290152
190606260152,jove,190606300152
188912340244,SAME_AS,190606300152
188903010062,SAME_AS,190606310153
188903020062,SAME_AS,190606320153
190606310153,esposa,190606320153
188903060062,SAME_AS,190606330153
190606310153,fill,190606330153
190606310153,filla,190606340153
188903070062,SAME_AS,190606340153
190606310153,fill,190606350153
188903080062,SAME_AS,190606350153
190606310153,fill,190606360153
188903090062,SAME_AS,190606360153
188903110063,SAME_AS,190606370154
188903130063,SAME_AS,190606380154
190606370154,germa,190606380154
190606390155,germa,190606400155
190606390155,germa,190606410155
188908950177,SAME_AS,190606420155
190606390155,tieta,190606420155
188903210065,SAME_AS,190606430156
188929290604,SAME_AS,190606440156
190606430156,esposa,190606440156
190606430156,filla,190606450156
190606430156,filla,190606460156
188903200065,SAME_AS,190606470156
190606430156,mare,190606470156
188903260066,SAME_AS,190606480157
188903280066,SAME_AS,190606490157
190606480157,filla,190606490157
190606480157,filla,190606500157
188903290066,SAME_AS,190606500157
188919740408,SAME_AS,190606510157
190606480157,gendre,190606510157
188903270066,SAME_AS,190606520157
190606480157,filla,190606520157
190606480157,net,190606530157
190606540158,esposa,190606550158
